Date,Open,High,Low,Close,Volume,Ticker
2000-01-03,30.64518928527832,31.625024029375442,30.543827070371723,31.18578776478018,2203553,HON
2000-01-04,30.104585647583008,30.51003443773881,29.22611110582636,30.476247038559162,2800908,HON
2000-01-05,29.699140548706055,30.408678234430194,29.563993088432603,30.138378987710965,3121245,HON
2000-01-06,30.273521423339844,30.341096218975615,29.46262171262493,30.003222240796756,2504800,HON
2000-01-07,31.89531898498535,32.09804338756885,30.510035567331443,30.67897256948436,4136277,HON
2000-01-10,32.064247131347656,32.36833365123757,31.52364887376559,32.131821913545416,1539172,HON
2000-01-11,31.827743530273438,32.5372789247394,31.760168730800487,32.402129325793496,2770175,HON
2000-01-12,32.131832122802734,32.30076913197354,31.929107711797766,32.09804472096857,2146282,HON
2000-01-13,32.36834716796875,32.43592197838514,32.16562273671957,32.402134573176944,1619414,HON
2000-01-14,32.36834716796875,32.706221220050715,32.030473115886785,32.43592197838514,2673675,HON
2000-01-18,31.89531898498535,32.63864179445818,31.151996175512522,32.30076779015235,3340048,HON
2000-01-19,29.327457427978516,31.895298186227222,28.38140866974985,31.895298186227222,11968811,HON
2000-01-20,28.584150314331055,29.868071473856226,28.415213319656694,29.46262268663775,5447206,HON
2000-01-21,27.739465713500977,28.719300295771497,26.99614292695093,28.651725496994217,5313050,HON
2000-01-24,25.81358528137207,27.807041948244613,25.408136467770877,27.807041948244613,7284269,HON
2000-01-25,25.712221145629883,25.914945537195205,24.326937803266866,25.002685775151267,5290918,HON
2000-01-26,25.74600601196289,26.219029545757504,24.935108525457835,25.91494298831811,5003831,HON
2000-01-27,25.00269317626953,26.05010284273706,24.124218389694295,25.475716896609704,4920443,HON
2000-01-28,24.428281784057617,25.20539360416758,24.225559688787367,24.39449657074947,3293686,HON
2000-01-31,25.948740005493164,25.94874000549316,24.428304491426694,24.428304491426694,3558641,HON
2000-02-01,25.678434371948242,26.151457963778864,25.4757099754494,25.948733567280023,2990026,HON
2000-02-02,26.08389663696289,26.489345639370068,25.813597302024768,25.94874696949383,2726015,HON
