Date,Open,High,Low,Close,Volume,Ticker
2010-08-06,12.612831115722656,12.684904367649454,11.702905236170668,11.711914607456752,10678500,NXPI
2010-08-09,12.612831115722656,12.612831115722656,12.342555991406698,12.612831115722656,1819500,NXPI
2010-08-10,12.252462387084961,12.468682099294742,12.234443648143763,12.40561823136208,1579300,NXPI
2010-08-11,11.486684799194336,12.054262268844468,11.216409690906527,11.937143026613722,2588200,NXPI
2010-08-12,11.162357330322266,11.27046722258148,10.901091542567235,11.045238065579522,1780300,NXPI
2010-08-13,10.810997009277344,11.28848246994979,10.675859890333717,11.036226113637289,957600,NXPI
2010-08-16,10.612794876098633,11.018207081384809,10.531712263205232,10.621804246238083,551600,NXPI
2010-08-17,11.009200096130371,11.081273348872555,10.585769091884334,10.6848695996096,1086700,NXPI
2010-08-18,10.810997009277344,11.351547203413551,10.810997009277344,10.883070253938058,1010600,NXPI
2010-08-19,10.405586242675781,10.901090513123384,10.189366478576053,10.765952516175329,746000,NXPI
2010-08-20,10.045218467712402,10.360539581248863,9.937108592574994,10.315493585146381,450600,NXPI
2010-08-23,9.892062187194824,10.360539152588244,9.423586080982282,10.162337293446345,761800,NXPI
2010-08-24,9.621787071228027,10.180355115476509,9.45962185028528,9.69386031182907,746700,NXPI
2010-08-25,9.68485164642334,10.027199993770706,9.216374689259304,9.459622538366983,1112200,NXPI
2010-08-26,9.910080909729004,10.045218033007504,9.729897792297379,9.856025544909079,581400,NXPI
2010-08-27,10.009181022644043,10.351529362122044,9.901071156363756,10.045217644737473,370900,NXPI
2010-08-30,10.00017261505127,10.153328475329378,9.919089999706287,9.919089999706287,226900,NXPI
2010-08-31,9.98215389251709,10.117291012219093,9.792961409425773,9.919090017880269,236000,NXPI
2010-09-01,10.567747116088867,10.765948930083928,9.693858979145615,9.982151901916115,412800,NXPI
2010-09-02,10.693876266479492,10.7299128837368,9.982152431262127,9.982152431262127,98500,NXPI
2010-09-03,10.711898803710938,11.099292361822291,10.432614276532025,10.72090731683462,231400,NXPI
2010-09-07,10.838024139404297,11.135326485083107,10.612795037576056,10.810996887755543,468400,NXPI
2010-09-08,10.955142974853516,10.973161714747675,10.28846506402413,10.351528935292075,1483700,NXPI
2010-09-09,10.720906257629395,11.378575764819479,10.369549364269261,11.000190757215528,235600,NXPI
2010-09-10,10.792981147766113,10.928119161941368,10.639826106390549,10.792981147766113,362900,NXPI
2010-09-13,10.756940841674805,11.02721591852891,10.666849722177293,10.892078809692249,303900,NXPI
2010-09-14,11.027219772338867,11.036229145191463,10.675862822898461,10.675862822898461,250600,NXPI
2010-09-15,11.234427452087402,11.639839649552167,11.126317590042186,11.279473442734778,561100,NXPI
2010-09-16,10.829017639160156,11.387585812313597,10.820008267210666,11.22542055394676,323300,NXPI
2010-09-17,10.88306999206543,11.036225848079365,10.64883152296402,10.820006119299984,252300,NXPI
2010-09-20,11.43262767791748,11.684884865138178,10.901087772914211,11.00018825842043,404100,NXPI
2010-09-21,11.270462036132812,11.576773686165746,11.135324088610878,11.360553141966781,178800,NXPI
2010-09-22,10.973161697387695,11.351546642758361,10.820005845252863,11.171362680825048,184600,NXPI
2010-09-23,10.810997009277344,11.252445847619432,10.711896512664074,10.810997009277344,320800,NXPI
2010-09-24,11.009200096130371,11.14433723022673,10.648832973238509,10.901090217017096,146900,NXPI
2010-09-27,11.036227226257324,11.162355846719686,10.829016841763014,10.964153974330527,186600,NXPI
