Date,Open,High,Low,Close,Volume,Ticker
2000-01-03,6.735726356506348,6.957296302444056,6.713569361912576,6.957296302444056,2738600,XEL
2000-01-04,6.890821933746338,6.912978917456133,6.73572304777777,6.7578800314875656,425200,XEL
2000-01-05,7.156705856323242,7.156705856323242,6.890822047419593,6.890822047419593,500200,XEL
2000-01-06,7.090236663818359,7.134550642967223,7.0237656950950615,7.134550642967223,344100,XEL
2000-01-07,7.090236663818359,7.090236663818359,7.0459226846694945,7.090236663818359,469500,XEL
2000-01-10,7.090236663818359,7.112393653392791,7.0459226846694945,7.112393653392791,522000,XEL
2000-01-11,7.090236663818359,7.112393653392791,7.0680796742439265,7.0680796742439265,557400,XEL
2000-01-12,7.245333671569824,7.289647638980037,7.090234785634078,7.090234785634078,410500,XEL
2000-01-13,7.223180294036865,7.267494283570834,7.178866304502897,7.223180294036865,308000,XEL
2000-01-14,7.245333671569824,7.245333671569824,7.1345487530442915,7.223176687864718,659100,XEL
2000-01-18,7.023764610290527,7.201020499509216,6.979450637985856,7.201020499509216,843200,XEL
2000-01-19,7.023764610290527,7.045921596442864,6.979450637985856,7.001607624138192,578200,XEL
2000-01-20,6.957296848297119,7.045924833625745,6.935139851964962,7.023767837293588,566200,XEL
2000-01-21,7.001609802246094,7.068080781381342,6.957295816155929,6.957295816155929,1021700,XEL
2000-01-24,6.9794511795043945,7.023765155247279,6.957294191632952,7.001608167375837,649100,XEL
2000-01-25,6.912980079650879,6.9794510419552145,6.846509117346544,6.9794510419552145,344900,XEL
2000-01-26,6.780037879943848,6.957293772229961,6.735723906872319,6.957293772229961,1137000,XEL
2000-01-27,6.846507549285889,6.9129784963663345,6.802193584565591,6.82435056692574,493400,XEL
2000-01-28,6.8243513107299805,6.91297924983037,6.8243513107299805,6.846508295505077,289700,XEL
2000-01-31,6.8243513107299805,6.868665280280175,6.780037341179786,6.8243513107299805,526700,XEL
2000-02-01,6.8243513107299805,6.868665280280175,6.780037341179786,6.868665280280175,446600,XEL
2000-02-02,6.757882118225098,6.890824061534444,6.757882118225098,6.868667070982886,313200,XEL
2000-02-03,6.957296848297119,6.979453844629275,6.802197873972024,6.802197873972024,483400,XEL
2000-02-04,6.846507549285889,6.957292461086631,6.780036602205443,6.957292461086631,336400,XEL
2000-02-07,6.757882118225098,6.846510080431329,6.73572512767354,6.846510080431329,348300,XEL
2000-02-08,6.757882118225098,6.802196099328213,6.73572512767354,6.757882118225098,364900,XEL
2000-02-09,6.8021955490112305,6.912980492806201,6.757881571493241,6.780038560252236,595500,XEL
2000-02-10,6.669253826141357,6.846509741786311,6.580625868318881,6.802195762875072,503600,XEL
2000-02-11,6.691411972045898,6.713568965330819,6.558470012336378,6.713568965330819,554500,XEL
2000-02-14,6.647095680236816,6.713566637039184,6.602781709035238,6.669252665837606,374500,XEL
2000-02-15,6.536310195922852,6.624938130782822,6.514153212207859,6.5584671796378435,627400,XEL
2000-02-16,6.558471202850342,6.6470991920780484,6.558471202850342,6.5806282001572685,284800,XEL
2000-02-17,6.580621242523193,6.624935190284293,6.491993347000996,6.624935190284293,202600,XEL
2000-02-18,6.447683811187744,6.558468756397155,6.425526822145861,6.536311767355273,469100,XEL
2000-02-22,6.491996765136719,6.580624707322885,6.469839779590177,6.491996765136719,477300,XEL
2000-02-23,6.403364658355713,6.491992542900428,6.381207687219534,6.46983557176425,306300,XEL
2000-02-24,6.31473970413208,6.425524611222117,6.270425741296066,6.40336762980411,367700,XEL
2000-02-25,6.226112365722656,6.336897283262205,6.159641415198927,6.336897283262205,477600,XEL
2000-02-28,6.381215572357178,6.425529569387436,6.226116582751274,6.3147445768117905,505400,XEL
2000-02-29,6.226112365722656,6.359054266770116,6.203955382214747,6.314740299754296,535900,XEL
2000-03-01,6.093172073364258,6.270427988225764,6.048858094648882,6.248270998868075,512300,XEL
2000-03-02,6.048856735229492,6.115327688363882,6.026699750851362,6.048856735229492,642200,XEL
2000-03-03,6.203955173492432,6.226112156254905,6.0710132769175935,6.0710132769175935,405500,XEL
2000-03-06,5.827289581298828,6.159644500384313,5.760818597481731,6.159644500384313,967400,XEL
2000-03-07,5.827289581298828,5.938074554327323,5.78297559208743,5.915917559721624,1814900,XEL
2000-03-08,5.8051323890686035,5.9602313460284515,5.782975395217196,5.8716033706228234,1498300,XEL
2000-03-09,5.76081657409668,5.893758495037372,5.716502600449782,5.849444521390475,1129600,XEL
2000-03-10,5.893759250640869,5.938073229968996,5.7608173126564886,5.782974302320552,635300,XEL
2000-03-13,6.004545211791992,6.004545211791992,5.871603251383314,5.915917238186206,636700,XEL
2000-03-14,6.203955173492432,6.203955173492432,6.0710132769175935,6.0931702596800665,873700,XEL
2000-03-15,6.602781295776367,6.602781295776367,6.203955579924103,6.203955579924103,898300,XEL
2000-03-16,7.068081378936768,7.068081378936768,6.647098475489123,6.691412465325717,894300,XEL
2000-03-17,7.04592227935791,7.156707220857249,6.95729432615844,7.068079267657779,1242200,XEL
2000-03-20,6.912980079650879,7.068078991694328,6.8686661047813224,7.04592200425955,1416800,XEL
2000-03-21,6.735726356506348,6.890825318662744,6.6692553727250345,6.890825318662744,639000,XEL
2000-03-22,6.580621242523193,6.7135630858064905,6.4698363731204465,6.691406111925941,367700,XEL
2000-03-23,6.669253826141357,6.691410815596977,6.580625868318881,6.580625868318881,500300,XEL
2000-03-24,6.691411972045898,6.713568965330819,6.580627005621298,6.624940992191139,648100,XEL
2000-03-27,6.691411972045898,6.78003994518558,6.6692549787609785,6.691411972045898,888400,XEL
2000-03-28,6.691411972045898,6.78003994518558,6.6692549787609785,6.6692549787609785,269400,XEL
2000-03-29,6.780037879943848,6.802194866479612,6.669252947265027,6.691409933800791,764900,XEL
2000-03-30,7.04592227935791,7.090236255957646,6.8243523963592345,6.8243523963592345,1726400,XEL
2000-03-31,7.04592227935791,7.068079267657779,6.95729432615844,7.023765291058043,566900,XEL
2000-04-03,7.001609802246094,7.068080781381342,6.912981830065764,7.0459237883362595,208100,XEL
2000-04-04,7.201023101806641,7.24533709012545,7.001610154371995,7.001610154371995,844900,XEL
2000-04-05,7.289642810821533,7.511212501120061,7.201014934702123,7.223171903731975,495900,XEL
2000-04-06,7.1788649559021,7.378277871343824,7.134550974692828,7.267492918320644,391900,XEL
2000-04-07,7.112392902374268,7.1788638640787,7.045921940669835,7.156706876843889,701300,XEL
2000-04-10,7.378273963928223,7.400430942798878,7.068076259739048,7.090233238609703,2409100,XEL
2000-04-11,7.46414852142334,7.531799414366754,7.328846735536511,7.328846735536511,469300,XEL
2000-04-12,7.328848361968994,7.644552599099966,7.328848361968994,7.48670048053448,645400,XEL
2000-04-13,7.5994486808776855,7.5994486808776855,7.3062948741969445,7.32884516701854,492500,XEL
2000-04-14,7.441596984863281,7.599449042117956,7.3964963970762305,7.576898748224432,536600,XEL
2000-04-17,7.328848361968994,7.464150177882267,7.170996243403508,7.441599875230056,782800,XEL
2000-04-18,7.306300640106201,7.464152814429483,7.238649708253367,7.306300640106201,482100,XEL
2000-04-19,7.193546772003174,7.396499502247778,7.148446165282151,7.396499502247778,533000,XEL
2000-04-20,7.373948097229004,7.3964983972205305,7.216095997288322,7.2837468972629,578100,XEL
2000-04-24,7.667103290557861,7.667103290557861,7.486700860191793,7.5318014677833105,657300,XEL
2000-04-25,7.892603874206543,7.91515417098999,7.66710090637207,7.66710090637207,783700,XEL
2000-04-26,8.027909278869629,8.050459585832746,7.847506823164694,7.870057130127811,589200,XEL
2000-04-27,7.960258483886719,8.050459713165887,7.892607561927341,7.98280879120651,1041400,XEL
