Date,Open,High,Low,Close,Volume,Ticker
2007-04-19,44.40142059326172,44.741725063797304,39.70200071824903,40.674295231557636,15862400,TMUS
2007-04-20,46.264984130859375,46.67010659467019,43.915275695260114,44.401421415497445,3054700,TMUS
2007-04-23,46.589080810546875,46.89697473177322,45.843657001180816,46.34600796361616,1876400,TMUS
2007-04-24,47.31830978393555,47.64240593318257,46.20017080556065,46.20017080556065,1532950,TMUS
2007-04-25,46.362220764160156,48.20957840996061,46.20017114293358,47.885479167507455,1225350,TMUS
2007-04-26,45.69781494140625,47.46414912266369,44.239371605807186,47.39932804515303,639700,TMUS
2007-04-27,46.02191162109375,46.18396122601954,44.80654422040903,45.697815502081305,178150,TMUS
2007-04-30,45.454742431640625,46.929388057380905,45.37371916945946,46.151553613420184,182500,TMUS
2007-05-01,45.211666107177734,46.1839606334175,45.049616504331254,45.37371571002421,459200,TMUS
2007-05-02,45.632991790771484,46.378418694083656,44.98479649930805,45.04961448303491,428500,TMUS
2007-05-03,46.42703628540039,46.55667535730907,45.470946971009155,45.61679131326133,182600,TMUS
2007-05-04,46.67011260986328,47.15626148359823,46.03812247393131,46.621499886077444,139850,TMUS
2007-05-07,47.10763931274414,47.15625512080976,46.183960595370976,46.508059800796936,293300,TMUS
2007-05-08,47.48035430908203,47.642403922285446,46.99420856031108,47.28589724590937,259600,TMUS
2007-05-09,49.99211120605469,50.67271704919919,47.464147970448984,47.75583353964889,594800,TMUS
2007-05-10,49.27909469604492,49.992111075292975,48.17716113470857,49.992111075292975,568650,TMUS
2007-05-11,50.0893440246582,51.2236882241239,49.74904261932207,49.99211549325349,646250,TMUS
2007-05-14,51.726036071777344,51.85567513598374,50.235185287984244,51.04543021198399,390950,TMUS
2007-05-15,55.43695831298828,56.23100108847574,54.59430281835942,55.09665691564155,1224750,TMUS
2007-05-16,55.68003463745117,56.53889231687061,55.33973323787122,56.31202471715064,239550,TMUS
2007-05-17,58.985836029052734,59.439571232118546,55.80967106255653,55.825879423625175,592000,TMUS
2007-05-18,59.277523040771484,60.36324829798603,57.932513467194646,59.14788088259034,905150,TMUS
2007-05-21,55.97172164916992,59.77987037479284,54.351231777555356,59.43956898535657,708900,TMUS
2007-05-22,54.626712799072266,56.717146244248816,51.59639843060663,56.39304702937458,1950650,TMUS
2007-05-23,54.41605758666992,56.50648500470803,54.28641541846477,55.50178292783338,620950,TMUS
2007-05-24,54.98322296142578,55.90690171257758,54.610511025143346,54.74014700304756,600050,TMUS
2007-05-25,56.73334884643555,57.04124588461807,54.85358080415701,54.98322296374511,381600,TMUS
