Date,Open,High,Low,Close,Volume,Ticker
2000-01-03,7.613016605377197,7.7222943596827225,7.139480225868657,7.7222943596827225,2811000,CTAS
2000-01-04,7.303396701812744,7.676762076498699,7.175905435355621,7.576591081759317,3501000,CTAS
2000-01-05,7.38535737991333,7.52195461361257,7.2487601462140905,7.339824412864684,4150800,CTAS
2000-01-06,7.426333427429199,7.5765903213189665,7.266969777214204,7.2942892124668886,4867200,CTAS
2000-01-07,7.7997002601623535,7.886211543809266,7.358036250133268,7.421781055463347,4119600,CTAS
2000-01-10,7.9772748947143555,8.086552632998114,7.813358287288718,7.867997156430597,3739200,CTAS
2000-01-11,7.512848854064941,7.895321159362793,7.458209953308105,7.895321159362793,4960200,CTAS
2000-01-12,7.303396701812744,7.485526010536098,7.303396701812744,7.467313329780688,6217200,CTAS
2000-01-13,7.913531303405762,7.922638061844348,7.285184146776727,7.285184146776727,3813000,CTAS
2000-01-14,7.949956893920898,8.104766773168578,7.795147014673218,7.940850136180519,4094400,CTAS
2000-01-18,8.059234619140625,8.104766740211112,7.776933467568104,7.840679104045287,3724200,CTAS
2000-01-19,7.576592445373535,8.086555101814449,7.512846800672208,8.086555101814449,2766600,CTAS
2000-01-20,7.467315196990967,7.667657236565477,7.430888992648651,7.6403377917395625,4929600,CTAS
2000-01-21,7.175905704498291,7.4308874132529095,7.121266826459666,7.394461216652789,6145200,CTAS
2000-01-24,7.148585796356201,7.2487576220020244,7.13947987309608,7.166799310322565,4268400,CTAS
2000-01-25,6.8844990730285645,7.093947840993405,6.549836340506816,7.093947840993405,9273600,CTAS
2000-01-26,6.948245048522949,7.08484225895444,6.857179963660885,6.884499405747183,3980400,CTAS
2000-01-27,6.930030345916748,7.103053727441603,6.848072033677036,6.957349783329985,3172800,CTAS
2000-01-28,6.5384521484375,6.9937758169455435,6.50202595481656,6.838965953071879,8240400,CTAS
2000-01-31,6.825307369232178,6.8662865312214505,6.5839853596098425,6.611304800936024,5680200,CTAS
2000-02-01,6.775222301483154,6.9027127658076015,6.697816930077264,6.861733598661534,3029400,CTAS
2000-02-02,7.036144733428955,7.045306659808546,6.754424514075055,6.862073164859623,4963800,CTAS
2000-02-03,7.136922359466553,7.265185969928681,6.898719829538557,6.999497661666981,4025400,CTAS
2000-02-04,7.237700939178467,7.365963709250777,7.072791303896733,7.109437330332376,3230400,CTAS
2000-02-07,6.651356220245361,7.274347983321672,6.596386334127631,7.237701951759116,4764000,CTAS
2000-02-08,6.394829273223877,6.852912178596625,6.010040102424111,6.8345883255664654,10329000,CTAS
2000-02-09,6.239081859588623,6.385668497114447,6.0833341338744695,6.376506570152249,18115200,CTAS
2000-02-10,5.900100231170654,6.174949633845899,5.826807336715193,6.174949633845899,12369600,CTAS
2000-02-11,5.689382553100586,5.918423998275612,5.643574599575101,5.9092620720609945,11291400,CTAS
2000-02-14,5.840550422668457,5.973394594226334,5.606928405761719,5.744353121589212,8201400,CTAS
2000-02-15,5.973394393920898,6.046687293646535,5.634413159988817,5.716867986720361,6927600,CTAS
