Date,Open,High,Low,Close,Volume,Ticker
2000-01-03,1.0935229063034058,1.128869421487831,1.0692227175076452,1.108987186827769,9118800,CSX
2000-01-04,1.0603867769241333,1.0868960367855427,1.044922561654843,1.062595755504654,7608600,CSX
2000-01-05,1.082477331161499,1.0913139984403284,1.0515495265985735,1.0670131255011923,10197000,CSX
2000-01-06,1.1310789585113525,1.1818890209272757,1.0670135860766983,1.082477798412119,15913800,CSX
2000-01-07,1.1310789585113525,1.133287936672786,1.1178236484926214,1.1310789585113525,10209600,CSX
2000-01-10,1.1310789585113525,1.133287936672786,1.1222422874181817,1.1266603195857923,8555400,CSX
2000-01-11,1.1310789585113525,1.1553791593372507,1.1310789585113525,1.1310789585113525,10036800,CSX
2000-01-12,1.135496735572815,1.1465423830836377,1.128869802134712,1.1310787799474131,9588600,CSX
2000-01-13,1.150960922241211,1.1686341842714743,1.1266600447407393,1.1310786825883874,9345600,CSX
2000-01-14,1.1399154663085938,1.1531700927077726,1.1310788717380857,1.135496827722019,8445600,CSX
2000-01-18,1.1222419738769531,1.1421242128251203,1.1222419738769531,1.1310786425012624,7462800,CSX
2000-01-19,1.1222419738769531,1.1310786425012624,1.1089874260088242,1.1222419738769531,33048000,CSX
2000-01-20,1.0714319944381714,1.1178234079454519,1.060386347560507,1.1111964748872178,15519600,CSX
2000-01-21,1.0846869945526123,1.11782379496909,1.0802689618060752,1.11782379496909,9102600,CSX
2000-01-24,1.08026921749115,1.1067784820713067,1.0648049994691715,1.1067784820713067,8478000,CSX
2000-01-25,1.062596082687378,1.1067786258475518,1.058177441562975,1.0802693578237046,16524000,CSX
2000-01-26,1.0581772327423096,1.0868961569624835,1.047131656015586,1.0824781234681868,42577200,CSX
2000-01-27,1.0736409425735474,1.0824775356771894,1.0537587028962594,1.0581766581468164,14425200,CSX
2000-01-28,1.0294585227966309,1.0603863336483204,1.009576282832961,1.0603863336483204,15312600,CSX
2000-01-31,1.0338765382766724,1.0493408238260844,1.027248922317155,1.0382944938479657,9910800,CSX
2000-02-01,1.0228310823440552,1.036085709986107,1.0184124433431494,1.0338767317870068,4741200,CSX
2000-02-02,0.9985301494598389,1.0228310321093026,0.9896942370974,1.0228310321093026,7824600,CSX
2000-02-03,0.9852754473686218,1.0095763262951738,0.9808574160195065,1.0029486345912986,7045200,CSX
2000-02-04,0.9786477088928223,1.0029485866579768,0.9742297535995813,0.9941119934689605,24026400,CSX
2000-02-07,0.9234195351600647,0.985275302095512,0.9234195351600647,0.9786476113688511,11943000,CSX
2000-02-08,0.874818742275238,0.919001186803257,0.874818742275238,0.9013286033847097,33120000,CSX
2000-02-09,0.8836550712585449,0.9123739776857039,0.8748184788313638,0.8991186718989748,27873000,CSX
