Open,High,Low,Close,Volume,Ticker,Growth_Pct
0.8410478830337524,0.8452740249379515,0.7640339003604756,0.787983509129192,535796800,AAPL,0.0
0.7701389193534851,0.8311859281763898,0.760277188548358,0.8133415483167534,512377600,AAPL,3.218092624246016
0.7814084887504578,0.8307163398899913,0.7738954220935865,0.779530209546656,778321600,AAPL,-1.0727762046540579
0.7137866616249084,0.8039493784334993,0.7137866616249084,0.7973754264275039,767972800,AAPL,1.1918926207847846
0.7475980520248413,0.7588685304373349,0.7175441284221551,0.7250571955165316,460734400,AAPL,-7.985739915065082
0.7344492077827454,0.7682596837199466,0.7119083554690968,0.7663814047562996,505064000,AAPL,-2.7414411751795598
0.6968815326690674,0.7466589713049819,0.6799763158671408,0.7208311373670201,441548800,AAPL,-8.522052934379632
0.655087411403656,0.7175439581620455,0.6499213043660624,0.7137865477354933,976068800,AAPL,-9.416055099388366
0.7269352078437805,0.7419621902420993,0.6950030144525341,0.7099121749481466,1032684800,AAPL,-9.90773706258431
0.7546415328979492,0.7682597717001295,0.7466588840070332,0.7513545568747287,390376000,AAPL,-4.648441474992582
0.7809388637542725,0.796436232791783,0.7546414532763983,0.7588683960555415,459177600,AAPL,-3.6948886285483207
0.8006624579429626,0.8170981416308477,0.7767128545319978,0.7936181205838215,597643200,AAPL,0.7150671796236407
0.8527875542640686,0.9128953867765138,0.8527875542640686,0.8678144873130166,1831132800,AAPL,10.131046812394139
0.8363519310951233,0.8584224502837784,0.8278988977184436,0.8584224502837784,495924800,AAPL,8.939138997011376
0.7983145117759705,0.847151922079192,0.7898614287509246,0.8147501425330667,440876800,AAPL,3.3968519764397964
0.8433952927589417,0.8499701464054453,0.769199592666498,0.7889222475896334,497145600,AAPL,0.11913173937849741
0.8278988003730774,0.8579527670915731,0.8246118750431614,0.8264901037578771,367158400,AAPL,4.886725950805637
0.8264904022216797,0.8490313117463479,0.8039495428553566,0.8175677843589226,340144000,AAPL,3.7544282192433887
0.7635641694068909,0.8330642673193402,0.7560511021558296,0.8128720746044017,423348800,AAPL,3.158513495125592
0.7795301079750061,0.7804692725337031,0.7100300747732394,0.7588683873670126,701680000,AAPL,-3.694889731176587
0.7532326579093933,0.7889222635247641,0.7513544292081229,0.7814083455531491,318035200,AAPL,-0.8344290838407487
0.7424318194389343,0.7673205317791414,0.7288135327041901,0.7569900732219541,464195200,AAPL,-3.933259458879923
0.776243269443512,0.7832876063227459,0.7532327821697146,0.7537023645016622,475193600,AAPL,-4.350490109293559
0.8114631772041321,0.8264901105281474,0.7785909642944001,0.7809388254445181,425320000,AAPL,-0.8940141009370906
0.8570136427879333,0.8584223896275607,0.7959666422875172,0.8114632086317238,441067200,AAPL,2.9797196553617455
0.8631192445755005,0.8725104924962424,0.8358826593980846,0.856544387927349,408643200,AAPL,8.700801222848465
0.8462128639221191,0.880024197107524,0.8448042172074587,0.8574833417561449,299364800,AAPL,8.819960293808403
0.8527875542640686,0.8556049474659759,0.826490095399287,0.8480918320497877,302982400,AAPL,7.628119398973454
0.8170979619026184,0.8574831899600267,0.813341404134075,0.8537266321914833,212251200,AAPL,8.343210524157364
0.8701624274253845,0.8706320097481809,0.8161589053954462,0.8213241604712045,367539200,AAPL,4.231135671716979
0.8941119313240051,0.9011562672984744,0.8654667105376628,0.865936292809298,485744000,AAPL,9.892692267919712
0.8574832677841187,0.8875380399432566,0.8424563331295367,0.8847198439069993,378246400,AAPL,12.276441531715744
0.8631192445755005,0.8678148685358714,0.8499705344461691,0.8654670565556859,289497600,AAPL,9.833143273787748
0.8358824253082275,0.8668754608476252,0.8330641789659929,0.86124067354653,233441600,AAPL,9.29678902776725
0.8551355004310608,0.8786155196483832,0.8016015100469094,0.8274293907426276,422296000,AAPL,5.0059273013248085
0.8734493851661682,0.8941120101052932,0.8340032670732876,0.850791562059244,473099200,AAPL,7.970731900146211
0.8655838370323181,0.8950512584939071,0.8396389854646263,0.8814329688754805,376432000,AAPL,11.859316681583909
0.829307496547699,0.8790849713940009,0.8274292678339812,0.8626492914282844,249144000,AAPL,9.475551383252444
0.8509094715118408,0.8640581796704118,0.814280791211753,0.8274294993703241,328328000,AAPL,5.005941086853993
0.8612406253814697,0.8809632826823308,0.8457433059451092,0.8532571243541538,368961600,AAPL,8.283627064365383
0.9791083335876464,0.9922570358296852,0.8903551953537064,0.8908247775314025,1077003200,AAPL,13.051195514974845
0.9166528582572936,0.9612642811981236,0.9067911281623068,0.954220747180268,311259200,AAPL,21.096537697189397
0.9617336392402648,0.9634949990218792,0.9016258071803824,0.9382536239125024,323366400,AAPL,19.070210612576833
0.9443588852882384,0.9701867112713152,0.9391927783817065,0.9467066961943024,210560000,AAPL,20.142957971356125
0.9232267737388612,0.9575076854628092,0.910078068305924,0.9499937668963888,273011200,AAPL,20.560107653297965
0.9166528582572936,0.931210311136406,0.8908250286696224,0.9232268099650702,271230400,AAPL,17.163214619216703
0.9185313582420348,0.9391930840429568,0.8884773825936285,0.9082000439164964,276718400,AAPL,15.256224704519106
0.9448288679122924,0.9612645543860184,0.9091391977700946,0.9143053068658106,248606400,AAPL,16.031020481154236
0.9114869236946106,0.9504634623419774,0.8978686343487448,0.9175920961129,303956800,AAPL,16.44813444470934
0.8584226369857788,0.9335583313330512,0.8565443073250267,0.9107826311879,428579200,AAPL,15.583971064878565
0.8734493851661682,0.9035041579488344,0.8574832855738103,0.868753762669394,443609600,AAPL,10.250246687200582
0.9133651852607728,0.9166529640273507,0.8603007730322368,0.8814329825908352,378100800,AAPL,11.859318422147581
